flops,data_num,img_size,model_param_num,total_data_inference_time
14,137,640,9142496,9.383860139274296
14,138,640,9142496,9.456928683377932
14,139,640,9142496,9.518077989839343
14,140,640,9142496,9.593033577027569
14,141,640,9142496,9.661660409076374
14,142,640,9142496,9.725702649441944
14,143,640,9142496,9.796019299786504
14,144,640,9142496,9.866767276545172
14,145,640,9142496,9.934808488590688
14,146,640,9142496,10.00456719058346
14,147,640,9142496,10.069820889799264
14,148,640,9142496,10.138960346571732
14,149,640,9142496,10.205801103808273
14,150,640,9142496,10.281029795632046
14,151,640,9142496,10.345126202099141
14,152,640,9142496,10.413772765525868
14,153,640,9142496,10.482892478147447
14,154,640,9142496,10.550410043057576
14,155,640,9142496,10.618374236512976
14,156,640,9142496,10.686380131710427
14,157,640,9142496,10.760928342390097
14,158,640,9142496,10.828443453116481
14,159,640,9142496,10.888829366529693
14,160,640,9142496,10.962764337554617
14,161,640,9142496,11.029206968262692
14,162,640,9142496,11.09700764363272
14,163,640,9142496,11.166669542165062
14,164,640,9142496,11.238739182358367
14,165,640,9142496,11.306515281049652
14,166,640,9142496,11.373772588474436
14,167,640,9142496,11.439773172970432
14,168,640,9142496,11.51356322596617
14,169,640,9142496,11.577636159200505
14,170,640,9142496,11.652488990107786
14,171,640,9142496,11.719318688734953
14,172,640,9142496,11.785062942762297
14,173,640,9142496,11.856427342895813
14,174,640,9142496,11.923879704467232
14,175,640,9142496,11.98910449642394
14,176,640,9142496,12.056650875968575
14,177,640,9142496,12.123441384341682
14,178,640,9142496,12.199453974392936
14,179,640,9142496,12.266824592367938
14,180,640,9142496,12.331980434494469
14,181,640,9142496,12.39803458695076
14,182,640,9142496,12.47039539779384
14,183,640,9142496,12.54024522462374
14,184,640,9142496,12.610370529969655
14,185,640,9142496,12.677174769378436
14,186,640,9142496,12.743602690443314
14,187,640,9142496,12.810797224657062
14,188,640,9142496,12.881639590586593
14,189,640,9142496,12.946894243229343
14,190,640,9142496,13.01654762093413
14,191,640,9142496,13.086554772717035
14,192,640,9142496,13.156741849501538
14,193,640,9142496,13.22422668764872
14,194,640,9142496,13.292901629184525
14,195,640,9142496,13.363066716916919
14,196,640,9142496,13.43053596499846
14,197,640,9142496,13.5001436914355
14,198,640,9142496,13.562706268044229
14,199,640,9142496,13.638686062858655
14,1,640,9142496,0.06571139559180514
14,2,640,9142496,0.13202076606471652
14,3,640,9142496,0.20302788507320346
14,4,640,9142496,0.2724148486964263
14,5,640,9142496,0.3419111039178928
14,6,640,9142496,0.40417500028078357
14,7,640,9142496,0.473969279654397
14,8,640,9142496,0.5395235781485485
14,9,640,9142496,0.6090404348457071
14,10,640,9142496,0.6764234913478826
14,11,640,9142496,0.7461554848700422
14,12,640,9142496,0.8191401725799194
14,13,640,9142496,0.8909922229300056
14,14,640,9142496,0.9506962599003043
14,15,640,9142496,1.018991812195538
14,16,640,9142496,1.0881573510302491
14,17,640,9142496,1.1563643717594079
14,18,640,9142496,1.2247074598771415
14,19,640,9142496,1.2996628140082178
14,20,640,9142496,1.362497329757503
14,21,640,9142496,1.433842996130311
14,22,640,9142496,1.5024948186138976
14,23,640,9142496,1.5745281391194543
14,24,640,9142496,1.6385706801835342
14,25,640,9142496,1.7074900920897893
14,26,640,9142496,1.7772462594342335
14,27,640,9142496,1.8411361801720105
14,28,640,9142496,1.9143122499190686
14,29,640,9142496,1.9790422697048156
14,30,640,9142496,2.053475900251888
14,31,640,9142496,2.1203580196092036
14,32,640,9142496,2.186341516748406
14,33,640,9142496,2.2588105364301456
14,34,640,9142496,2.322641380577249
14,35,640,9142496,2.39174723073724
14,36,640,9142496,2.4662669791405345
14,37,640,9142496,2.5272213127392034
14,38,640,9142496,2.6016872687636714
14,39,640,9142496,2.6671354460666015
14,40,640,9142496,2.7345760023675307
14,41,640,9142496,2.8057713987083965
14,42,640,9142496,2.8767475898241064
14,43,640,9142496,2.9422373073693167
14,44,640,9142496,3.010576302290329
14,45,640,9142496,3.0763277033253575
14,46,640,9142496,3.1495793001272006
14,47,640,9142496,3.216156787754504
14,48,640,9142496,3.288899564461108
14,49,640,9142496,3.350058966892197
14,50,640,9142496,3.4236368549727283
14,51,640,9142496,3.489245201410528
14,52,640,9142496,3.558795018907963
14,53,640,9142496,3.623807769958202
14,54,640,9142496,3.6988463765289112
14,55,640,9142496,3.765671911492043
14,56,640,9142496,3.8381066177032617
14,57,640,9142496,3.904200713685474
14,58,640,9142496,3.9741487596219995
14,59,640,9142496,4.040746247225553
14,60,640,9142496,4.106271357510445
14,61,640,9142496,4.172699910599205
14,62,640,9142496,4.246563008357082
14,63,640,9142496,4.311870340091667
14,64,640,9142496,4.377798791407176
14,65,640,9142496,4.449198719864436
14,66,640,9142496,4.5197970837760835
14,67,640,9142496,4.588746067198373
14,68,640,9142496,4.658745291753763
14,69,640,9142496,4.7202864072324795
14,70,640,9142496,4.795964513225644
14,71,640,9142496,4.863321675332986
14,72,640,9142496,4.927441454904437
14,73,640,9142496,4.996794139253449
14,74,640,9142496,5.068040412250814
14,75,640,9142496,5.138507435303385
14,76,640,9142496,5.203937195858628
14,77,640,9142496,5.274501777414993
14,78,640,9142496,5.343067399208845
14,79,640,9142496,5.406264088378478
14,80,640,9142496,5.4794513100928075
14,81,640,9142496,5.54972383254456
14,82,640,9142496,5.612958478876095
14,83,640,9142496,5.685569941969878
14,84,640,9142496,5.753452382537743
14,85,640,9142496,5.824439603210498
14,86,640,9142496,5.889130680946814
14,87,640,9142496,5.95360642570888
14,88,640,9142496,6.031548350041574
14,89,640,9142496,6.097486619339719
14,90,640,9142496,6.166496231242614
14,91,640,9142496,6.233668844714928
14,92,640,9142496,6.300597129817053
14,93,640,9142496,6.373674499168444
14,94,640,9142496,6.440371389924325
14,95,640,9142496,6.502973158197347
14,96,640,9142496,6.574337571037907
14,97,640,9142496,6.640015329586396
14,98,640,9142496,6.716852740860691
14,99,640,9142496,6.776361600814566
14,100,640,9142496,6.853736548830655
14,101,640,9142496,6.919434843204937
14,102,640,9142496,6.982942617398811
14,103,640,9142496,7.053032163395743
14,104,640,9142496,7.122532599177905
14,105,640,9142496,7.192473895497021
14,106,640,9142496,7.265317764387829
14,107,640,9142496,7.324469927168574
14,108,640,9142496,7.39751011855742
14,109,640,9142496,7.466544285690656
14,110,640,9142496,7.533459018773994
14,111,640,9142496,7.598992811587659
14,112,640,9142496,7.669179131576467
14,113,640,9142496,7.741532861416921
14,114,640,9142496,7.807331225621846
14,115,640,9142496,7.8733806949411465
14,116,640,9142496,7.950560107893533
14,117,640,9142496,8.01578212944467
14,118,640,9142496,8.087902288852996
14,119,640,9142496,8.148397915916874
14,120,640,9142496,8.219547103437918
14,121,640,9142496,8.286567584349418
14,122,640,9142496,8.359486344410493
14,123,640,9142496,8.429290779747307
14,124,640,9142496,8.498159732512212
14,125,640,9142496,8.565642956100259
14,126,640,9142496,8.634052003945634
14,127,640,9142496,8.705001615008806
14,128,640,9142496,8.772354641161431
14,129,640,9142496,8.84204116805994
14,130,640,9142496,8.907293241542856
14,131,640,9142496,8.977428129200053
14,132,640,9142496,9.038026813355552
14,133,640,9142496,9.114354334743432
14,134,640,9142496,9.18457378875348
14,135,640,9142496,9.2523374262123
14,136,640,9142496,9.318634647667485
14,137,640,9142496,9.380878429468758
14,138,640,9142496,9.453218162680862
14,139,640,9142496,9.521727716786735
14,140,640,9142496,9.593984512922313
14,141,640,9142496,9.656638570772657
14,142,640,9142496,9.725538283785228
14,143,640,9142496,9.800017644108433
14,144,640,9142496,9.863369905688826
14,145,640,9142496,9.929553875020844
14,146,640,9142496,10.002294226281066
14,147,640,9142496,10.07434071365682
14,148,640,9142496,10.141854870765252
14,149,640,9142496,10.203893438586727
14,150,640,9142496,10.281009961348104
14,151,640,9142496,10.349631841554057
14,152,640,9142496,10.409964022094355
14,153,640,9142496,10.47959253142077
14,154,640,9142496,10.552373640194713
14,155,640,9142496,10.623599118486831
14,156,640,9142496,10.686610881631411
14,157,640,9142496,10.752751880605988
14,158,640,9142496,10.826501889871173
14,159,640,9142496,10.891294598200227
14,160,640,9142496,10.961102990179327
14,161,640,9142496,11.035415304207552
14,162,640,9142496,11.097707171494426
14,163,640,9142496,11.168122525832022
14,164,640,9142496,11.239167428988704
14,165,640,9142496,11.306797222756847
14,166,640,9142496,11.370263923929704
14,167,640,9142496,11.443553699325498
14,168,640,9142496,11.513891315782267
14,169,640,9142496,11.57522064757741
14,170,640,9142496,11.649871438936277
14,171,640,9142496,11.719497160064103
14,172,640,9142496,11.788366113709875
14,173,640,9142496,11.85354806826607
14,174,640,9142496,11.917693609894695
14,175,640,9142496,11.990797957938987
14,176,640,9142496,12.055211797491937
14,177,640,9142496,12.13000848940106
14,178,640,9142496,12.195305438040384
14,179,640,9142496,12.26013930778171
14,180,640,9142496,12.333334016677746
14,181,640,9142496,12.405238785817488
14,182,640,9142496,12.466875361776056
14,183,640,9142496,12.53977613033658
14,184,640,9142496,12.607463298712553
14,185,640,9142496,12.671869822997488
14,186,640,9142496,12.745236097298294
14,187,640,9142496,12.813883523679978
14,188,640,9142496,12.881954629856757
14,189,640,9142496,12.946262339809984
14,190,640,9142496,13.01912180481441
14,191,640,9142496,13.08545793714076
14,192,640,9142496,13.155507503569572
14,193,640,9142496,13.227201288623457
14,194,640,9142496,13.288345063088325
14,195,640,9142496,13.362383426632988
14,196,640,9142496,13.428930607710758
14,197,640,9142496,13.495544269657838
14,198,640,9142496,13.563828695431964
14,199,640,9142496,13.631543025553023
14,1,640,9142496,0.06685585476382842
14,2,640,9142496,0.12935864405226455
14,3,640,9142496,0.20115755662878462
14,4,640,9142496,0.26831177030477754
14,5,640,9142496,0.33979773739952984
14,6,640,9142496,0.40507383197571595
14,7,640,9142496,0.4728046662731425
14,8,640,9142496,0.5427223153491844
14,9,640,9142496,0.60909697457553
14,10,640,9142496,0.6784069488661488
14,11,640,9142496,0.752595577063668
14,12,640,9142496,0.817657959601182
14,13,640,9142496,0.8835300084225151
14,14,640,9142496,0.9568645702358283
14,15,640,9142496,1.0227477053301544
14,16,640,9142496,1.0940822678075233
14,17,640,9142496,1.161152986515712
14,18,640,9142496,1.2321567873066874
14,19,640,9142496,1.30143653835968
14,20,640,9142496,1.3624947925933455
14,21,640,9142496,1.4371173559180512
14,22,640,9142496,1.499319099780799
14,23,640,9142496,1.5751980522004834
14,24,640,9142496,1.6399837207895112
14,25,640,9142496,1.707512392323257
14,26,640,9142496,1.7781415516545651
14,27,640,9142496,1.8464243579807311
14,28,640,9142496,1.9153713940113923
14,29,640,9142496,1.9863705576256774
14,30,640,9142496,2.0486406814091254
14,31,640,9142496,2.115861452977688
14,32,640,9142496,2.190212589727498
14,33,640,9142496,2.252567444660273
14,34,640,9142496,2.321357748249772
14,35,640,9142496,2.3926440031468172
14,36,640,9142496,2.4642098330450466
14,37,640,9142496,2.5348052228851268
14,38,640,9142496,2.599810323881093
14,39,640,9142496,2.6654520733798273
14,40,640,9142496,2.7353351980350364
14,41,640,9142496,2.8051353070448695
14,42,640,9142496,2.8715876380859124
14,43,640,9142496,2.942763394634939
14,44,640,9142496,3.01217616562431
14,45,640,9142496,3.082984662044554
14,46,640,9142496,3.1513921831244316
14,47,640,9142496,3.2171736126667443
14,48,640,9142496,3.2888586096022245
14,49,640,9142496,3.3524330636936326
14,50,640,9142496,3.4176644066511765
14,51,640,9142496,3.4875153763794917
14,52,640,9142496,3.561939494309893
14,53,640,9142496,3.6278373756081583
14,54,640,9142496,3.698228949622152
14,55,640,9142496,3.7673943221008135
14,56,640,9142496,3.8314027339052625
14,57,640,9142496,3.9016837873162773
14,58,640,9142496,3.9741262219131754
14,59,640,9142496,4.0409287296190115
14,60,640,9142496,4.109857510129084
14,61,640,9142496,4.1784639338073575
14,62,640,9142496,4.242610786717194
14,63,640,9142496,4.309383276187948
14,64,640,9142496,4.385275054455869
14,65,640,9142496,4.450121651774076
14,66,640,9142496,4.518723670996652
14,67,640,9142496,4.590778325487134
14,68,640,9142496,4.659410691238546
14,69,640,9142496,4.722805831922411
14,70,640,9142496,4.791272899185637
14,71,640,9142496,4.865087420695627
14,72,640,9142496,4.9315648307421185
14,73,640,9142496,4.994324099444362
14,74,640,9142496,5.069236284942012
14,75,640,9142496,5.13418742262402
14,76,640,9142496,5.202213004866964
14,77,640,9142496,5.275274859350623
14,78,640,9142496,5.343768856985884
14,79,640,9142496,5.406678384314349
14,80,640,9142496,5.477503756358346
14,81,640,9142496,5.548661777964282
14,82,640,9142496,5.61746213493929
14,83,640,9142496,5.687337151429578
14,84,640,9142496,5.754700473292182
14,85,640,9142496,5.81757717287647
14,86,640,9142496,5.890009215891914
14,87,640,9142496,5.962005844604121
14,88,640,9142496,6.029289017387889
14,89,640,9142496,6.097699428915452
14,90,640,9142496,6.16675976791837
14,91,640,9142496,6.232140808725126
14,92,640,9142496,6.3008555892690215
14,93,640,9142496,6.369625741579937
14,94,640,9142496,6.439867037022539
14,95,640,9142496,6.510709249984435
14,96,640,9142496,6.576908449876285
14,97,640,9142496,6.644914689703974
14,98,640,9142496,6.70804518670085
14,99,640,9142496,6.7821409719104375
14,100,640,9142496,6.846198057590027
14,101,640,9142496,6.921356427397114
14,102,640,9142496,6.984913977132763
14,103,640,9142496,7.053485647511388
14,104,640,9142496,7.120094904333659
14,105,640,9142496,7.193664334069171
14,106,640,9142496,7.257692856888253
14,107,640,9142496,7.325211550207769
14,108,640,9142496,7.398987844713245
14,109,640,9142496,7.466149410876111
14,110,640,9142496,7.539589249700445
14,111,640,9142496,7.606057232117482
14,112,640,9142496,7.667871656143643
14,113,640,9142496,7.736345354566192
14,114,640,9142496,7.806744242986489
14,115,640,9142496,7.872848023537077
14,116,640,9142496,7.950789052347616
14,117,640,9142496,8.01569403037991
14,118,640,9142496,8.086723158231615
14,119,640,9142496,8.14954374506886
14,120,640,9142496,8.223592741581298
14,121,640,9142496,8.292665256372926
14,122,640,9142496,8.35946887918447
14,123,640,9142496,8.422196283087318
14,124,640,9142496,8.495899757093976
14,125,640,9142496,8.562356944434988
14,126,640,9142496,8.628524016502112
14,127,640,9142496,8.703503874811547
14,128,640,9142496,8.764734132730656
14,129,640,9142496,8.835302700700312
14,130,640,9142496,8.902428989907134
14,131,640,9142496,8.974124125828464
14,132,640,9142496,9.04326724633382
14,133,640,9142496,9.109492175674541
14,134,640,9142496,9.179214181512364
14,135,640,9142496,9.251246503123298
14,136,640,9142496,9.31274173879315
14,137,640,9142496,9.383552037640056
14,138,640,9142496,9.451964340072
14,139,640,9142496,9.51937307923121
14,140,640,9142496,9.590786724164987
14,141,640,9142496,9.655569362363952
14,142,640,9142496,9.72958699387351
14,143,640,9142496,9.792827869551305
14,144,640,9142496,9.867992847453165
14,145,640,9142496,9.938179792589903
14,146,640,9142496,10.004033752350372
14,147,640,9142496,10.073069226638523
14,148,640,9142496,10.14434988124067
14,149,640,9142496,10.206795598589421
14,150,640,9142496,10.280399733390693
14,151,640,9142496,10.343485599600722
14,152,640,9142496,10.415597621311033
14,153,640,9142496,10.483336079542013
14,154,640,9142496,10.551951822873821
14,155,640,9142496,10.618260704653201
14,156,640,9142496,10.687187261439242
14,157,640,9142496,10.761154833501026
14,158,640,9142496,10.826136108750887
14,159,640,9142496,10.89553224822966
14,160,640,9142496,10.960378335151905
14,161,640,9142496,11.032631930425111
14,162,640,9142496,11.101525734823419
14,163,640,9142496,11.172116520839912
14,164,640,9142496,11.23398905360433
14,165,640,9142496,11.301159301744818
14,166,640,9142496,11.372934750151936
14,167,640,9142496,11.4414776350694
14,168,640,9142496,11.5123718037397
14,169,640,9142496,11.575568580713087
14,170,640,9142496,11.647103437595897
14,171,640,9142496,11.716629450589146
14,172,640,9142496,11.784422172720207
14,173,640,9142496,11.851888787304466
14,174,640,9142496,11.923362314563256
14,175,640,9142496,11.986027832040882
14,176,640,9142496,12.063627728631616
14,177,640,9142496,12.126031864207544
14,178,640,9142496,12.19740318893049
14,179,640,9142496,12.262763718426624
14,180,640,9142496,12.333111533855325
14,181,640,9142496,12.396776262840774
14,182,640,9142496,12.472863592161982
14,183,640,9142496,12.536512298495275
14,184,640,9142496,12.605528196819135
14,185,640,9142496,12.671847730639408
14,186,640,9142496,12.748430201540435
14,187,640,9142496,12.812022120956255
14,188,640,9142496,12.88286998847464
14,189,640,9142496,12.94932365898852
14,190,640,9142496,13.02171265132933
14,191,640,9142496,13.089389969543713
14,192,640,9142496,13.155099119024099
14,193,640,9142496,13.225453480352432
14,194,640,9142496,13.290518394406048
14,195,640,9142496,13.361557652194517
14,196,640,9142496,13.430266320021081
14,197,640,9142496,13.497371969011715
14,198,640,9142496,13.56841571423996
14,199,640,9142496,13.63206679050669
14,1,640,9142496,0.06723533578300182
14,2,640,9142496,0.13205923388449253
14,3,640,9142496,0.19772684039744623
14,4,640,9142496,0.26944077222144197
14,5,640,9142496,0.33357933354210006
14,6,640,9142496,0.4106862941060483
14,7,640,9142496,0.47075330668933196
14,8,640,9142496,0.5477538589962707
14,9,640,9142496,0.6133097139831796
14,10,640,9142496,0.6788370920149132
14,11,640,9142496,0.7539613049371047
14,12,640,9142496,0.8163566071807653
14,13,640,9142496,0.8853619863038185
14,14,640,9142496,0.9565385863764045
14,15,640,9142496,1.0243396557045945
14,16,640,9142496,1.090220404008463
14,17,640,9142496,1.1628007178258946
14,18,640,9142496,1.227743858717803
14,19,640,9142496,1.2973791946830802
14,20,640,9142496,1.3683267217076485
14,21,640,9142496,1.4388878979652215
14,22,640,9142496,1.5038727062670352
14,23,640,9142496,1.571003301283534
14,24,640,9142496,1.6400594911610251
14,25,640,9142496,1.7129670017623773
14,26,640,9142496,1.781643197123624
14,27,640,9142496,1.8439194181536036
14,28,640,9142496,1.9183614897071173
14,29,640,9142496,1.9838503787052963
14,30,640,9142496,2.047700336139594
14,31,640,9142496,2.118796851001065
14,32,640,9142496,2.185546791830692
14,33,640,9142496,2.259018225092603
14,34,640,9142496,2.3235327637584295
14,35,640,9142496,2.3988714927521646
14,36,640,9142496,2.4588797994448655
14,37,640,9142496,2.5344480366628264
14,38,640,9142496,2.59869993439596
14,39,640,9142496,2.664441754216968
14,40,640,9142496,2.73205507101708
14,41,640,9142496,2.807553411304336
14,42,640,9142496,2.8772642725928557
14,43,640,9142496,2.9443469837118177
14,44,640,9142496,3.0141532971349156
14,45,640,9142496,3.0830935162930215
14,46,640,9142496,3.149919301214765
14,47,640,9142496,3.2159150960268716
14,48,640,9142496,3.285156174264517
14,49,640,9142496,3.349590250928975
14,50,640,9142496,3.4177201479317767
14,51,640,9142496,3.4860676172271403
14,52,640,9142496,3.561632738947802
14,53,640,9142496,3.626283752244975
14,54,640,9142496,3.695396304381077
14,55,640,9142496,3.7615841651619277
14,56,640,9142496,3.8361349554301922
14,57,640,9142496,3.901093385910241
14,58,640,9142496,3.9684223620406405
14,59,640,9142496,4.035908108674674
14,60,640,9142496,4.107469144939241
14,61,640,9142496,4.171954703128975
14,62,640,9142496,4.244384482084808
14,63,640,9142496,4.31517094225973
14,64,640,9142496,4.380940785679621
14,65,640,9142496,4.451666130330652
14,66,640,9142496,4.5235151962295435
14,67,640,9142496,4.588710390255565
14,68,640,9142496,4.656927784486376
14,69,640,9142496,4.7244854452678
14,70,640,9142496,4.796017184037442
14,71,640,9142496,4.858525547799701
14,72,640,9142496,4.928273025064415
14,73,640,9142496,5.000022388931196
14,74,640,9142496,5.067897036324847
14,75,640,9142496,5.138772159183013
14,76,640,9142496,5.205475600578093
14,77,640,9142496,5.26895497960548
14,78,640,9142496,5.342321049415154
14,79,640,9142496,5.41466800006187
14,80,640,9142496,5.481937115988263
14,81,640,9142496,5.544302954636511
14,82,640,9142496,5.616892123127971
14,83,640,9142496,5.684066970833208
14,84,640,9142496,5.75542078890411
14,85,640,9142496,5.824741629424879
14,86,640,9142496,5.889011812469176
14,87,640,9142496,5.961885109105283
14,88,640,9142496,6.028361286674498
14,89,640,9142496,6.096573756197921
14,90,640,9142496,6.167614160869336
14,91,640,9142496,6.235422652175351
14,92,640,9142496,6.297841249583936
14,93,640,9142496,6.36990486933414
14,94,640,9142496,6.440089627496728
14,95,640,9142496,6.510471148454581
14,96,640,9142496,6.574113209484597
14,97,640,9142496,6.639115801001172
14,98,640,9142496,6.711144825656515
14,99,640,9142496,6.781379193165965
14,100,640,9142496,6.853737661999607
14,101,640,9142496,6.91435205254947
14,102,640,9142496,6.987289232859476
14,103,640,9142496,7.051993399238669
14,104,640,9142496,7.120728847586309
14,105,640,9142496,7.192178956165666
14,106,640,9142496,7.256752946774269
14,107,640,9142496,7.324320825609711
14,108,640,9142496,7.393479757188715
14,109,640,9142496,7.465982692346335
14,110,640,9142496,7.5303585954403
14,111,640,9142496,7.606009463281517
14,112,640,9142496,7.6689863665810085
14,113,640,9142496,7.735765079033738
14,114,640,9142496,7.809142296271945
14,115,640,9142496,7.88126691193172
14,116,640,9142496,7.945858025161954
14,117,640,9142496,8.01567791208375
14,118,640,9142496,8.081889574773948
14,119,640,9142496,8.151242890751805
14,120,640,9142496,8.21689655880321
14,121,640,9142496,8.284332398999167
14,122,640,9142496,8.353023816197062
14,123,640,9142496,8.430541089104631
14,124,640,9142496,8.495472209384365
14,125,640,9142496,8.560046511769775
14,126,640,9142496,8.63517284442881
14,127,640,9142496,8.695263371663378
14,128,640,9142496,8.767849980447803
14,129,640,9142496,8.83262077553267
14,130,640,9142496,8.908716033203904
14,131,640,9142496,8.971803337945659
14,132,640,9142496,9.04011508461575
14,133,640,9142496,9.107666128506256
14,134,640,9142496,9.179375078213175
14,135,640,9142496,9.25250075506173
14,136,640,9142496,9.312689546268782
14,137,640,9142496,9.385592198539198
14,138,640,9142496,9.454528123574608
14,139,640,9142496,9.525485495463057
14,140,640,9142496,9.588689834541828
14,141,640,9142496,9.655932972799802
14,142,640,9142496,9.73147032275701
14,143,640,9142496,9.80099133296407
14,144,640,9142496,9.861912103264103
14,145,640,9142496,9.933907660886966
14,146,640,9142496,10.000178006316727
14,147,640,9142496,10.07190789591182
14,148,640,9142496,10.142434115418565
14,149,640,9142496,10.204951946987267
14,150,640,9142496,10.281004805574026
14,151,640,9142496,10.348018660001381
14,152,640,9142496,10.410307004147898
14,153,640,9142496,10.48656902659149
14,154,640,9142496,10.547937612146697
14,155,640,9142496,10.617863252206112
14,156,640,9142496,10.686492370066459
14,157,640,9142496,10.752755765006118
14,158,640,9142496,10.820177617115666
14,159,640,9142496,10.894977504220279
14,160,640,9142496,10.966746451522345
14,161,640,9142496,11.033310285779354
14,162,640,9142496,11.096142730667832
14,163,640,9142496,11.171433301025747
14,164,640,9142496,11.233376355334698
14,165,640,9142496,11.305206563068811
14,166,640,9142496,11.371275754518035
14,167,640,9142496,11.44252390089602
