flops,data_num,img_size,model_param_num,total_data_inference_time
14,54,640,53193088,4.262120724808181
14,55,640,53193088,4.346861766533703
14,56,640,53193088,4.423625129848488
14,57,640,53193088,4.502781689329095
14,58,640,53193088,4.582111782536763
14,59,640,53193088,4.6617810784851015
14,60,640,53193088,4.740899809513559
14,61,640,53193088,4.818227897094897
14,62,640,53193088,4.894850732421812
14,63,640,53193088,4.975607406750889
14,64,640,53193088,5.057750874255814
14,65,640,53193088,5.136858543700778
14,66,640,53193088,5.217157409358168
14,67,640,53193088,5.296453129136703
14,68,640,53193088,5.366630337421124
14,69,640,53193088,5.45411538291652
14,70,640,53193088,5.525205236954093
14,71,640,53193088,5.604318733396291
14,72,640,53193088,5.685179484895615
14,73,640,53193088,5.764864535900633
14,74,640,53193088,5.846193640120148
14,75,640,53193088,5.92096828281195
14,76,640,53193088,6.00661881526271
14,77,640,53193088,6.08196370305704
14,78,640,53193088,6.1597667508934055
14,79,640,53193088,6.237247222687176
14,80,640,53193088,6.322041533483285
14,81,640,53193088,6.394536035266522
14,82,640,53193088,6.479671991468454
14,83,640,53193088,6.559706445868889
14,84,640,53193088,6.634689858498304
14,85,640,53193088,6.714492903630766
14,86,640,53193088,6.795747214123614
14,87,640,53193088,6.8736965039149975
14,88,640,53193088,6.950618218969472
14,89,640,53193088,7.030744325020725
14,90,640,53193088,7.105185985871927
14,91,640,53193088,7.184358552260603
14,92,640,53193088,7.268538624576438
14,93,640,53193088,7.343466458795595
14,94,640,53193088,7.42672761718927
14,95,640,53193088,7.5014249292692945
14,96,640,53193088,7.583132352945831
14,97,640,53193088,7.66344736963639
14,98,640,53193088,7.741222659162696
14,99,640,53193088,7.8218929500322405
14,100,640,53193088,7.896517817437964
14,101,640,53193088,7.982867339622313
14,102,640,53193088,8.062211688961096
14,103,640,53193088,8.140767435303536
14,104,640,53193088,8.214177523192914
14,105,640,53193088,8.296492924162036
14,106,640,53193088,8.370055626991428
14,107,640,53193088,8.453067349438381
14,108,640,53193088,8.532942683119886
14,109,640,53193088,8.616521078052557
14,110,640,53193088,8.69002156407247
14,111,640,53193088,8.76846060488313
14,112,640,53193088,8.84511685266815
14,113,640,53193088,8.930993809388399
14,114,640,53193088,9.01156034934763
14,115,640,53193088,9.091051425038684
14,116,640,53193088,9.162909162915502
14,117,640,53193088,9.243726991822083
14,118,640,53193088,9.32689563197096
14,119,640,53193088,9.40704475014912
14,120,640,53193088,9.485202298263783
14,121,640,53193088,9.564404079308316
14,122,640,53193088,9.636847344568398
14,123,640,53193088,9.715408801468154
14,124,640,53193088,9.802947251330007
14,125,640,53193088,9.875024885481762
14,126,640,53193088,9.953348926547099
14,127,640,53193088,10.032308353299996
14,128,640,53193088,10.113956868491858
14,129,640,53193088,10.190059062139694
14,130,640,53193088,10.267993632622794
14,131,640,53193088,10.350120092655805
14,132,640,53193088,10.43079645644306
14,133,640,53193088,10.506900912376445
14,134,640,53193088,10.587200143866191
14,135,640,53193088,10.669599766883712
14,136,640,53193088,10.747823735634542
14,137,640,53193088,10.826859347786137
14,138,640,53193088,10.901089121572518
14,139,640,53193088,10.98177453756853
14,140,640,53193088,11.063854360446124
14,141,640,53193088,11.140978257500894
14,142,640,53193088,11.222070531537954
14,143,640,53193088,11.296614079149563
14,144,640,53193088,11.379370694525441
14,145,640,53193088,11.461662251858744
14,146,640,53193088,11.53872542065767
14,147,640,53193088,11.615684034366929
14,148,640,53193088,11.693994015043273
14,149,640,53193088,11.775553685546495
14,150,640,53193088,11.848780594194894
14,151,640,53193088,11.935480685241728
14,152,640,53193088,12.012108178056607
14,153,640,53193088,12.089980444837568
14,154,640,53193088,12.169449544304243
14,155,640,53193088,12.24880379513508
14,156,640,53193088,12.326646618773111
14,157,640,53193088,12.404128080292773
14,158,640,53193088,12.48253352644492
14,159,640,53193088,12.568991094282566
14,160,640,53193088,12.646379528578624
14,161,640,53193088,12.72183113817152
14,162,640,53193088,12.803492691965307
14,163,640,53193088,12.884428054688296
14,164,640,53193088,12.960860563429973
14,165,640,53193088,13.038529404639217
14,166,640,53193088,13.121151728638724
14,167,640,53193088,13.201891738685706
14,168,640,53193088,13.272967790990503
14,169,640,53193088,13.354129121015067
14,170,640,53193088,13.432877786945975
14,171,640,53193088,13.51292360572755
14,172,640,53193088,13.592197430134298
14,173,640,53193088,13.669340252865725
14,174,640,53193088,13.748274359143153
14,175,640,53193088,13.829139190798491
14,176,640,53193088,13.908588916908505
14,177,640,53193088,13.989459087523489
14,178,640,53193088,14.069746846007963
14,179,640,53193088,14.147657842335052
14,180,640,53193088,14.226083835057764
14,181,640,53193088,14.302678577292689
14,182,640,53193088,14.381965773568744
14,183,640,53193088,14.46641332164175
14,184,640,53193088,14.54103280121945
14,185,640,53193088,14.618092846291924
14,186,640,53193088,14.698047768518423
14,187,640,53193088,14.774445819693662
14,188,640,53193088,14.855470131620393
14,189,640,53193088,14.938960557950958
14,190,640,53193088,15.013075652866341
14,191,640,53193088,15.096472269085101
14,192,640,53193088,15.176773806858485
14,193,640,53193088,15.254306580441384
14,194,640,53193088,15.336097984716227
14,195,640,53193088,15.412579973005975
14,196,640,53193088,15.485320971727516
14,197,640,53193088,15.569321468226864
14,198,640,53193088,15.646860304435188
14,199,640,53193088,15.731680584995086
14,1,640,53193088,0.07761051471462826
14,2,640,53193088,0.15660413478237983
14,3,640,53193088,0.22930862731642124
14,4,640,53193088,0.3084317203368909
14,5,640,53193088,0.3933718569501042
14,6,640,53193088,0.46727914869187914
14,7,640,53193088,0.5480333575641146
14,8,640,53193088,0.627832063518589
14,9,640,53193088,0.7072404162955692
14,10,640,53193088,0.7825365207115782
14,11,640,53193088,0.8672741488429436
14,12,640,53193088,0.9389885701803905
14,13,640,53193088,1.0203247213116216
14,14,640,53193088,1.1014569890760149
14,15,640,53193088,1.1834350994751794
14,16,640,53193088,1.2598953294699056
14,17,640,53193088,1.3372460321729691
14,18,640,53193088,1.4162474029754824
14,19,640,53193088,1.502016138116876
14,20,640,53193088,1.5718518241122303
14,21,640,53193088,1.6504126677339828
14,22,640,53193088,1.730885668800128
14,23,640,53193088,1.8116033826617166
14,24,640,53193088,1.8968749713506567
14,25,640,53193088,1.9672968881816648
14,26,640,53193088,2.0468641816451814
14,27,640,53193088,2.1247631565657157
14,28,640,53193088,2.2072782529340675
14,29,640,53193088,2.2906143870316424
14,30,640,53193088,2.362340650969255
14,31,640,53193088,2.4482783802255392
14,32,640,53193088,2.5199932863824275
14,33,640,53193088,2.6059361223951294
14,34,640,53193088,2.682332627050272
14,35,640,53193088,2.758881974009856
14,36,640,53193088,2.8398606848440195
14,37,640,53193088,2.919446449667097
14,38,640,53193088,2.995745577246491
14,39,640,53193088,3.080793042525621
14,40,640,53193088,3.154450878328314
14,41,640,53193088,3.238149512319123
14,42,640,53193088,3.3108904909498307
14,43,640,53193088,3.3931975989332295
14,44,640,53193088,3.4710586622192574
14,45,640,53193088,3.556394200248873
14,46,640,53193088,3.629368234974429
14,47,640,53193088,3.708373229864583
14,48,640,53193088,3.790785279737456
14,49,640,53193088,3.8683627172402444
14,50,640,53193088,3.951892738495702
14,51,640,53193088,4.022187484482641
14,52,640,53193088,4.10400523353808
14,53,640,53193088,4.180161346119779
14,54,640,53193088,4.260886679749759
14,55,640,53193088,4.345111090783006
14,56,640,53193088,4.42319352803917
14,57,640,53193088,4.505574607063859
14,58,640,53193088,4.578484232655631
14,59,640,53193088,4.664276135421198
14,60,640,53193088,4.738349509988784
14,61,640,53193088,4.817765578708302
14,62,640,53193088,4.895535675490093
14,63,640,53193088,4.974156121887722
14,64,640,53193088,5.057040459293367
14,65,640,53193088,5.132898296579613
14,66,640,53193088,5.2132885040208885
14,67,640,53193088,5.292461533533057
14,68,640,53193088,5.3716993824563035
14,69,640,53193088,5.449970740575777
14,70,640,53193088,5.531405128290621
14,71,640,53193088,5.607404888792447
14,72,640,53193088,5.689255286965967
14,73,640,53193088,5.76853671618542
14,74,640,53193088,5.845766851767142
14,75,640,53193088,5.921906705917213
14,76,640,53193088,6.005424447800657
14,77,640,53193088,6.079947957669229
14,78,640,53193088,6.1592779985767425
14,79,640,53193088,6.236802957136934
14,80,640,53193088,6.3197790899116955
14,81,640,53193088,6.397298337953179
14,82,640,53193088,6.474796576125421
14,83,640,53193088,6.556547824055777
14,84,640,53193088,6.632124410266083
14,85,640,53193088,6.717592171418791
14,86,640,53193088,6.790283863134517
14,87,640,53193088,6.870740061098258
14,88,640,53193088,6.95518807153831
14,89,640,53193088,7.030054944589443
14,90,640,53193088,7.108810989603656
14,91,640,53193088,7.1842749251515015
14,92,640,53193088,7.2648128010025745
14,93,640,53193088,7.347996231673529
14,94,640,53193088,7.424646522330137
14,95,640,53193088,7.50585450576113
14,96,640,53193088,7.579671403663593
14,97,640,53193088,7.6683630088079155
14,98,640,53193088,7.737691276533601
14,99,640,53193088,7.822576420583273
14,100,640,53193088,7.900254138579965
14,101,640,53193088,7.980267456975947
14,102,640,53193088,8.056333446366677
14,103,640,53193088,8.13901624720364
14,104,640,53193088,8.21411501623495
14,105,640,53193088,8.300450953774835
14,106,640,53193088,8.371103382688835
14,107,640,53193088,8.457671220552724
14,108,640,53193088,8.53219463750968
14,109,640,53193088,8.607915047646834
14,110,640,53193088,8.694436009836812
14,111,640,53193088,8.77518980613344
14,112,640,53193088,8.853704528930765
14,113,640,53193088,8.930929680181478
14,114,640,53193088,9.007403611979422
14,115,640,53193088,9.085745997291268
14,116,640,53193088,9.167681992211891
14,117,640,53193088,9.245480763905922
14,118,640,53193088,9.32173439270207
14,119,640,53193088,9.401117329157048
14,120,640,53193088,9.479971668032261
14,121,640,53193088,9.56321994947865
14,122,640,53193088,9.641965471147346
14,123,640,53193088,9.722374256029347
14,124,640,53193088,9.799465638298487
14,125,640,53193088,9.876405051964165
14,126,640,53193088,9.955407541822613
14,127,640,53193088,10.035519882200559
14,128,640,53193088,10.113465246062248
14,129,640,53193088,10.194971767204445
14,130,640,53193088,10.273111487203279
14,131,640,53193088,10.351123715056156
14,132,640,53193088,10.432269790633393
14,133,640,53193088,10.509696771350269
14,134,640,53193088,10.585555404791263
14,135,640,53193088,10.670533453590746
14,136,640,53193088,10.749051960350236
14,137,640,53193088,10.826122551130977
14,138,640,53193088,10.906679041133557
14,139,640,53193088,10.983690032180569
14,140,640,53193088,11.067298517836214
14,141,640,53193088,11.137776616679716
14,142,640,53193088,11.224028211147617
14,143,640,53193088,11.295163270570747
14,144,640,53193088,11.382119062446314
14,145,640,53193088,11.460570713670357
14,146,640,53193088,11.534646509292928
14,147,640,53193088,11.616846213310344
14,148,640,53193088,11.696091137617119
14,149,640,53193088,11.770305029095962
14,150,640,53193088,11.85454678796005
14,151,640,53193088,11.932744448442763
14,152,640,53193088,12.008439550559812
14,153,640,53193088,12.09322023010243
14,154,640,53193088,12.168339132414335
14,155,640,53193088,12.24990566210888
14,156,640,53193088,12.33002718742158
14,157,640,53193088,12.40286225949794
14,158,640,53193088,12.482159506277254
14,159,640,53193088,12.566825975235158
14,160,640,53193088,12.640410062972078
14,161,640,53193088,12.719091858547007
14,162,640,53193088,12.800894803654163
14,163,640,53193088,12.877538639948767
14,164,640,53193088,12.956059931533861
14,165,640,53193088,13.041094572448744
14,166,640,53193088,13.12277501817772
14,167,640,53193088,13.197691271023134
14,168,640,53193088,13.281354132729042
14,169,640,53193088,13.359094061653723
14,170,640,53193088,13.438233060840991
14,171,640,53193088,13.512409203186218
14,172,640,53193088,13.594472014211842
14,173,640,53193088,13.675728686500209
14,174,640,53193088,13.747368053903775
14,175,640,53193088,13.83142819916846
14,176,640,53193088,13.90667051697532
14,177,640,53193088,13.98351846033182
14,178,640,53193088,14.063533753203874
14,179,640,53193088,14.149867938604855
14,180,640,53193088,14.223290032426897
14,181,640,53193088,14.308732505636552
14,182,640,53193088,14.381664026211144
14,183,640,53193088,14.461622753678249
14,184,640,53193088,14.539317968637821
14,185,640,53193088,14.62431201812943
14,186,640,53193088,14.698519625293017
14,187,640,53193088,14.778781017467189
14,188,640,53193088,14.859381418700403
14,189,640,53193088,14.93484392369049
14,190,640,53193088,15.017725500502948
14,191,640,53193088,15.091136721233086
14,192,640,53193088,15.172550353769994
14,193,640,53193088,15.253288395450335
14,194,640,53193088,15.331252965561621
14,195,640,53193088,15.407270936005506
14,196,640,53193088,15.491971583265437
14,197,640,53193088,15.570149633731381
14,198,640,53193088,15.645016118283348
14,199,640,53193088,15.722998192552469
14,1,640,53193088,0.07744347517652518
14,2,640,53193088,0.14922243588782866
14,3,640,53193088,0.23557432802462297
14,4,640,53193088,0.3080725219959021
14,5,640,53193088,0.38821074530792854
14,6,640,53193088,0.46904680140063637
14,7,640,53193088,0.5495321592510546
14,8,640,53193088,0.6319854975961908
14,9,640,53193088,0.7074457181198617
14,10,640,53193088,0.7823784542751084
14,11,640,53193088,0.8675660874488025
14,12,640,53193088,0.9453216556035143
14,13,640,53193088,1.0188822499654604
14,14,640,53193088,1.0982319613767622
14,15,640,53193088,1.1805989154605776
14,16,640,53193088,1.2594302748987447
14,17,640,53193088,1.3348831033169122
14,18,640,53193088,1.4187143855253337
14,19,640,53193088,1.4953628760193896
14,20,640,53193088,1.571375996364621
14,21,640,53193088,1.651897616090897
14,22,640,53193088,1.7357401697494952
14,23,640,53193088,1.8161572482791593
14,24,640,53193088,1.8942599160441362
14,25,640,53193088,1.9691294217540483
14,26,640,53193088,2.0527628332540058
14,27,640,53193088,2.126702368240195
14,28,640,53193088,2.21314942412807
14,29,640,53193088,2.2899873164278066
14,30,640,53193088,2.3671891100262674
14,31,640,53193088,2.4445079114391093
14,32,640,53193088,2.5218561055250737
14,33,640,53193088,2.602667911656816
14,34,640,53193088,2.6817943243370608
14,35,640,53193088,2.761163830314906
14,36,640,53193088,2.840020419323377
14,37,640,53193088,2.924566409489177
14,38,640,53193088,2.9982091584614765
14,39,640,53193088,3.0821352134284563
14,40,640,53193088,3.1605593700914185
14,41,640,53193088,3.2406634859136294
14,42,640,53193088,3.3194029184598235
14,43,640,53193088,3.396715319804171
14,44,640,53193088,3.472053338222514
14,45,640,53193088,3.5528521010832246
14,46,640,53193088,3.630178528548549
14,47,640,53193088,3.707055992262808
14,48,640,53193088,3.788350095565883
14,49,640,53193088,3.8639543347165337
14,50,640,53193088,3.947874713175207
14,51,640,53193088,4.024541228566984
14,52,640,53193088,4.10154905379682
14,53,640,53193088,4.181274361593908
14,54,640,53193088,4.266999994514675
14,55,640,53193088,4.343472464001342
14,56,640,53193088,4.41767461359851
14,57,640,53193088,4.503014787617352
14,58,640,53193088,4.577030458054026
14,59,640,53193088,4.655269763010638
14,60,640,53193088,4.74208748073623
14,61,640,53193088,4.816971342853899
14,62,640,53193088,4.896226935892346
14,63,640,53193088,4.970755976451214
14,64,640,53193088,5.05427862296119
14,65,640,53193088,5.130253077184399
14,66,640,53193088,5.210103264513582
14,67,640,53193088,5.287799317078016
14,68,640,53193088,5.372482796445539
14,69,640,53193088,5.452236948368767
14,70,640,53193088,5.5330602136425195
14,71,640,53193088,5.60694511370305
14,72,640,53193088,5.691736078884737
14,73,640,53193088,5.763865650798473
14,74,640,53193088,5.845398145511566
14,75,640,53193088,5.925415844737355
14,76,640,53193088,6.004099672935181
14,77,640,53193088,6.084609692751187
14,78,640,53193088,6.157179626386803
14,79,640,53193088,6.237407479664476
14,80,640,53193088,6.322334798747354
14,81,640,53193088,6.401566773602991
14,82,640,53193088,6.476084665864771
14,83,640,53193088,6.552313754608738
14,84,640,53193088,6.638494548885375
14,85,640,53193088,6.712691656773182
14,86,640,53193088,6.7899639106877965
14,87,640,53193088,6.871293866182409
14,88,640,53193088,6.956951486271352
14,89,640,53193088,7.032021201211031
14,90,640,53193088,7.110634915526406
14,91,640,53193088,7.194117676688146
14,92,640,53193088,7.267008755148981
14,93,640,53193088,7.347164792766667
14,94,640,53193088,7.424261268570763
14,95,640,53193088,7.505472718490002
14,96,640,53193088,7.579543971602089
14,97,640,53193088,7.6636810659413035
14,98,640,53193088,7.742346259577403
14,99,640,53193088,7.826111000683472
14,100,640,53193088,7.903614963459806
14,101,640,53193088,7.979851239489285
14,102,640,53193088,8.06298402999997
14,103,640,53193088,8.13805277370411
14,104,640,53193088,8.219879696039683
14,105,640,53193088,8.293588691912305
14,106,640,53193088,8.371548485698131
14,107,640,53193088,8.45754512363518
14,108,640,53193088,8.529120980155158
14,109,640,53193088,8.612847563568659
14,110,640,53193088,8.690790978054117
14,111,640,53193088,8.771717216068515
14,112,640,53193088,8.849135198720711
14,113,640,53193088,8.931191757830534
14,114,640,53193088,9.00394179671256
14,115,640,53193088,9.090319518266314
14,116,640,53193088,9.167571119697174
14,117,640,53193088,9.242246482372057
14,118,640,53193088,9.325048444314918
14,119,640,53193088,9.406855679131437
14,120,640,53193088,9.482159026418213
14,121,640,53193088,9.565002570726808
14,122,640,53193088,9.635384521502463
14,123,640,53193088,9.716784901114323
14,124,640,53193088,9.798369091261998
14,125,640,53193088,9.879251164722842
14,126,640,53193088,9.95398422278865
14,127,640,53193088,10.032675328179364
14,128,640,53193088,10.116110550177547
14,129,640,53193088,10.191077089022874
14,130,640,53193088,10.267954839630596
14,131,640,53193088,10.35040430569879
14,132,640,53193088,10.42677773648717
14,133,640,53193088,10.513051022070172
14,134,640,53193088,10.584171805947202
14,135,640,53193088,10.672626839062938
14,136,640,53193088,10.750068061822308
14,137,640,53193088,10.827169796804952
14,138,640,53193088,10.904693494086324
14,139,640,53193088,10.984516049836705
14,140,640,53193088,11.066899748694768
14,141,640,53193088,11.139738650315994
14,142,640,53193088,11.224438881685348
14,143,640,53193088,11.304399625481604
14,144,640,53193088,11.37594708664583
14,145,640,53193088,11.45528095835023
14,146,640,53193088,11.53929630237275
14,147,640,53193088,11.621118737788318
14,148,640,53193088,11.692167200265105
14,149,640,53193088,11.7783496735403
14,150,640,53193088,11.85667085739303
14,151,640,53193088,11.928460118346687
14,152,640,53193088,12.009463694792801
14,153,640,53193088,12.089338053549966
14,154,640,53193088,12.170894518899752
14,155,640,53193088,12.253645279990964
14,156,640,53193088,12.327518016769345
14,157,640,53193088,12.406118426233336
14,158,640,53193088,12.490718552748834
14,159,640,53193088,12.56593553262927
14,160,640,53193088,12.64576224987636
14,161,640,53193088,12.721171258377694
14,162,640,53193088,12.803941660883094
14,163,640,53193088,12.880275915466008
14,164,640,53193088,12.96493533422333
14,165,640,53193088,13.04226246216761
14,166,640,53193088,13.121328461129398
14,167,640,53193088,13.192723752636224
14,168,640,53193088,13.278787336339313
14,169,640,53193088,13.354953300542062
14,170,640,53193088,13.435486190095821
14,171,640,53193088,13.514568940712461
14,172,640,53193088,13.59468205224326
14,173,640,53193088,13.669374254133077
14,174,640,53193088,13.749530648537501
14,175,640,53193088,13.825742606085479
14,176,640,53193088,13.904380765186886
14,177,640,53193088,13.983754398053373
14,178,640,53193088,14.067384128211971
14,179,640,53193088,14.143950898848956
14,180,640,53193088,14.230112231596925
14,181,640,53193088,14.301406476383956
14,182,640,53193088,14.382328580130434
14,183,640,53193088,14.465172904949144
14,184,640,53193088,14.543135917833714
14,185,640,53193088,14.617609539203505
14,186,640,53193088,14.699915433049316
14,187,640,53193088,14.774756762924556
14,188,640,53193088,14.856700467512457
14,189,640,53193088,14.93259120049106
14,190,640,53193088,15.013746559126266
14,191,640,53193088,15.094477285665889
14,192,640,53193088,15.173755386814916
14,193,640,53193088,15.250155239921224
14,194,640,53193088,15.334571245095184
14,195,640,53193088,15.410665617630645
14,196,640,53193088,15.488710680789763
14,197,640,53193088,15.56824049836707
14,198,640,53193088,15.648722325654822
14,199,640,53193088,15.727339500515182
14,1,640,53193088,0.07043427605137216
14,2,640,53193088,0.15760339989322392
14,3,640,53193088,0.236862407407491
14,4,640,53193088,0.3120591667650227
14,5,640,53193088,0.3928223337926205
14,6,640,53193088,0.46469217031943527
14,7,640,53193088,0.5488560858861872
14,8,640,53193088,0.6273586782438271
14,9,640,53193088,0.703210741419218
14,10,640,53193088,0.7849503910431732
14,11,640,53193088,0.8647813069156263
14,12,640,53193088,0.9476166073677884
14,13,640,53193088,1.023935843883617
14,14,640,53193088,1.0973804224151176
14,15,640,53193088,1.1790936655538473
14,16,640,53193088,1.2630159952286226
14,17,640,53193088,1.3371149211741944
14,18,640,53193088,1.4210461423788627
14,19,640,53193088,1.4935631568711525
14,20,640,53193088,1.5732345928144695
14,21,640,53193088,1.6534102793243208
14,22,640,53193088,1.7356426465620542
14,23,640,53193088,1.8178776656464255
14,24,640,53193088,1.8930744659968135
14,25,640,53193088,1.9760242395927803
14,26,640,53193088,2.0511488362194807
14,27,640,53193088,2.1269637943130375
14,28,640,53193088,2.207922650186707
14,29,640,53193088,2.2832836352723556
14,30,640,53193088,2.37024365981087
14,31,640,53193088,2.450320826029705
14,32,640,53193088,2.5237723376722747
14,33,640,53193088,2.6068130782173147
14,34,640,53193088,2.679283980024501
14,35,640,53193088,2.7586592995949366
14,36,640,53193088,2.84039372527528
14,37,640,53193088,2.917092888333941
14,38,640,53193088,2.9970401903933492
14,39,640,53193088,3.0792905544920846
14,40,640,53193088,3.1524483051805046
14,41,640,53193088,3.2400404181328732
14,42,640,53193088,3.314854368380306
14,43,640,53193088,3.3907918302021973
14,44,640,53193088,3.469185422528314
14,45,640,53193088,3.547989955559433
14,46,640,53193088,3.6360452386119237
14,47,640,53193088,3.711404618141358
14,48,640,53193088,3.7931368571471267
14,49,640,53193088,3.868558097272784
14,50,640,53193088,3.9469716743525765
14,51,640,53193088,4.022191411361557
14,52,640,53193088,4.1015581777915395
14,53,640,53193088,4.180890630412654
14,54,640,53193088,4.260696154339554
14,55,640,53193088,4.342743256580478
14,56,640,53193088,4.418158561157138
14,57,640,53193088,4.503650172497409
14,58,640,53193088,4.58282025105295
14,59,640,53193088,4.654992321711032
14,60,640,53193088,4.733829378992556
14,61,640,53193088,4.814869617905024
14,62,640,53193088,4.8916470586863126
14,63,640,53193088,4.977035510129101
14,64,640,53193088,5.056489229298064
14,65,640,53193088,5.13381232133814
14,66,640,53193088,5.207876314058774
14,67,640,53193088,5.290538798241872
14,68,640,53193088,5.372358313351879
14,69,640,53193088,5.454372340489179
14,70,640,53193088,5.532970063742041
14,71,640,53193088,5.606225944588054
14,72,640,53193088,5.683955756125162
14,73,640,53193088,5.770100925714526
14,74,640,53193088,5.843304971996636
14,75,640,53193088,5.927607507372108
14,76,640,53193088,6.000713830786646
14,77,640,53193088,6.083656028253457
14,78,640,53193088,6.164323618176958
14,79,640,53193088,6.239684825696662
14,80,640,53193088,6.315574040585002
14,81,640,53193088,6.401651214340131
14,82,640,53193088,6.474377756815991
14,83,640,53193088,6.555550717814982
14,84,640,53193088,6.639570090796732
14,85,640,53193088,6.718267001664146
14,86,640,53193088,6.79136129430603
14,87,640,53193088,6.874067055248988
14,88,640,53193088,6.948733652130217
14,89,640,53193088,7.035969760364125
14,90,640,53193088,7.113450232352283
14,91,640,53193088,7.185153800828698
14,92,640,53193088,7.270923345683682
14,93,640,53193088,7.3427092701715955
14,94,640,53193088,7.4266983725550215
14,95,640,53193088,7.501984801569227
14,96,640,53193088,7.583892030478138
14,97,640,53193088,7.662551816310238
14,98,640,53193088,7.738961054326521
14,99,640,53193088,7.820693676103245
14,100,640,53193088,7.904128478248907
14,101,640,53193088,7.98431425480214
14,102,640,53193088,8.05688306076858
14,103,640,53193088,8.134037834812238
14,104,640,53193088,8.220180888727784
14,105,640,53193088,8.294688219679172
14,106,640,53193088,8.374285186678081
14,107,640,53193088,8.451493278907916
14,108,640,53193088,8.53730818776119
14,109,640,53193088,8.61364773559766
14,110,640,53193088,8.689629258462405
14,111,640,53193088,8.773033038421508
14,112,640,53193088,8.850288811011726
14,113,640,53193088,8.930963947256302
14,114,640,53193088,9.00985364327636
14,115,640,53193088,9.085998819160773
14,116,640,53193088,9.16388426092361
14,117,640,53193088,9.248626806226449
14,118,640,53193088,9.324796266885338
14,119,640,53193088,9.400163273447228
14,120,640,53193088,9.483019002895274
14,121,640,53193088,9.559614849530375
14,122,640,53193088,9.64074020163589
14,123,640,53193088,9.714656877436386
14,124,640,53193088,9.802840393075007
14,125,640,53193088,9.88042160951475
14,126,640,53193088,9.951580383566974
14,127,640,53193088,10.035203184973295
14,128,640,53193088,10.114712001029599
14,129,640,53193088,10.193785224975622
14,130,640,53193088,10.27666059928165
14,131,640,53193088,10.350800876989222
14,132,640,53193088,10.433893237606984
14,133,640,53193088,10.51365926176044
14,134,640,53193088,10.584122004472183
14,135,640,53193088,10.671276130678121
14,136,640,53193088,10.74313666014347
14,137,640,53193088,10.822781052821135
14,138,640,53193088,10.900560263184694
14,139,640,53193088,10.986911303487616
14,140,640,53193088,11.05976328730955
14,141,640,53193088,11.140080918625033
14,142,640,53193088,11.218757781168014
14,143,640,53193088,11.296791458231455
14,144,640,53193088,11.378522698455454
14,145,640,53193088,11.462757387259806
14,146,640,53193088,11.534671517651066
14,147,640,53193088,11.613079274105521
14,148,640,53193088,11.699531748140544
14,149,640,53193088,11.779000721674171
14,150,640,53193088,11.848995193979373
14,151,640,53193088,11.930823885836269
14,152,640,53193088,12.011307232179409
14,153,640,53193088,12.089427723075428
14,154,640,53193088,12.171846256357286
14,155,640,53193088,12.252953488170789
14,156,640,53193088,12.332256558415901
14,157,640,53193088,12.403359442910002
14,158,640,53193088,12.489090501557184
14,159,640,53193088,12.560397036555148
14,160,640,53193088,12.644424946131329
14,161,640,53193088,12.720879843442843
14,162,640,53193088,12.799613084820702
14,163,640,53193088,12.877863996487058
14,164,640,53193088,12.961655332589533
14,165,640,53193088,13.036253047713002
14,166,640,53193088,13.11544427338757
14,167,640,53193088,13.195954095471617
14,168,640,53193088,13.276249851901557
14,169,640,53193088,13.353210129457883
